order_item_id,order_id,product_id,quantity,unit_price
ITEM01753,ORD0574,PROD060,3,393
ITEM01754,ORD0575,PROD011,2,400.25
ITEM01755,ORD0575,PROD004,3,311.24
ITEM01756,ORD0576,PROD098,3,9.26
ITEM01757,ORD0576,PROD057,2,407.26
ITEM01758,ORD0576,PROD091,3,297.48
ITEM01759,ORD0576,PROD007,2,230.23
ITEM01760,ORD0577,PROD079,1,289.07
ITEM01761,ORD0577,PROD078,2,306
ITEM01762,ORD0577,PROD075,3,115.77
ITEM01763,ORD0577,PROD083,3,28.62
ITEM01764,ORD0577,PROD032,2,341.69
ITEM01765,ORD0578,PROD028,2,350.04
ITEM01766,ORD0578,PROD009,3,403.6
ITEM01767,ORD0578,PROD100,1,96.69
ITEM01768,ORD0578,PROD003,2,89.67
ITEM01769,ORD0578,PROD070,1,82.24
ITEM01770,ORD0579,PROD093,2,139
ITEM01771,ORD0580,PROD085,3,459.67
ITEM01772,ORD0580,PROD055,2,392.92
ITEM01773,ORD0581,PROD033,3,445.76
ITEM01774,ORD0581,PROD045,1,415.12
ITEM01775,ORD0581,PROD050,1,58.61
ITEM01776,ORD0582,PROD057,3,407.26
ITEM01777,ORD0582,PROD009,1,403.6
ITEM01778,ORD0583,PROD033,2,445.76
ITEM01779,ORD0583,PROD036,3,163.16
ITEM01780,ORD0583,PROD100,1,96.69
ITEM01781,ORD0584,PROD004,1,311.24
ITEM01782,ORD0585,PROD062,1,225.11
ITEM01783,ORD0585,PROD080,2,141.22
ITEM01784,ORD0585,PROD092,3,302.65
ITEM01785,ORD0585,PROD055,3,392.92
ITEM01786,ORD0586,PROD042,2,328.86
ITEM01787,ORD0586,PROD037,2,447.1
ITEM01788,ORD0587,PROD018,1,499.09
ITEM01789,ORD0587,PROD090,3,123.96
ITEM01790,ORD0587,PROD065,3,275.44
ITEM01791,ORD0587,PROD098,1,9.26
ITEM01792,ORD0587,PROD068,1,90.71
ITEM01793,ORD0588,PROD026,3,334.71
ITEM01794,ORD0588,PROD065,3,275.44
ITEM01795,ORD0588,PROD032,3,341.69
ITEM01796,ORD0588,PROD075,1,115.77
ITEM01797,ORD0588,PROD052,2,33.15
ITEM01798,ORD0589,PROD032,1,341.69
ITEM01799,ORD0589,PROD033,2,445.76
ITEM01800,ORD0589,PROD096,2,9.45
ITEM01801,ORD0589,PROD008,1,266.96
ITEM01802,ORD0589,PROD018,3,499.09
ITEM01803,ORD0590,PROD090,3,123.96
ITEM01804,ORD0590,PROD033,3,445.76
ITEM01805,ORD0591,PROD034,3,401.61
ITEM01806,ORD0591,PROD007,2,230.23
ITEM01807,ORD0591,PROD013,2,365.14
ITEM01808,ORD0591,PROD027,1,430.3
ITEM01809,ORD0591,PROD058,3,196.7
ITEM01810,ORD0592,PROD007,2,230.23
ITEM01811,ORD0592,PROD048,3,487.91
ITEM01812,ORD0592,PROD008,2,266.96
ITEM01813,ORD0593,PROD090,3,123.96
ITEM01814,ORD0593,PROD042,1,328.86
ITEM01815,ORD0593,PROD087,2,229.78
ITEM01816,ORD0593,PROD012,3,211.52
ITEM01817,ORD0594,PROD030,3,396.29
ITEM01818,ORD0594,PROD018,2,499.09
ITEM01819,ORD0594,PROD099,2,224.24
ITEM01820,ORD0594,PROD100,3,96.69
ITEM01821,ORD0595,PROD089,3,57.19
ITEM01822,ORD0595,PROD070,1,82.24
ITEM01823,ORD0595,PROD026,1,334.71
ITEM01824,ORD0595,PROD038,1,134.01
ITEM01825,ORD0595,PROD067,1,319.06
ITEM01826,ORD0596,PROD065,1,275.44
ITEM01827,ORD0596,PROD041,3,118.75
ITEM01828,ORD0597,PROD077,1,456.8
ITEM01829,ORD0597,PROD039,1,364.01
ITEM01830,ORD0597,PROD058,3,196.7
ITEM01831,ORD0597,PROD005,1,233.35
ITEM01832,ORD0598,PROD021,1,392.49
ITEM01833,ORD0598,PROD008,3,266.96
ITEM01834,ORD0598,PROD053,1,445.88
ITEM01835,ORD0598,PROD041,2,118.75
ITEM01836,ORD0599,PROD100,2,96.69
ITEM01837,ORD0599,PROD054,2,413.64
ITEM01838,ORD0599,PROD067,3,319.06
ITEM01839,ORD0600,PROD097,1,444.23
ITEM01840,ORD0600,PROD017,2,76.22
ITEM01841,ORD0600,PROD008,3,266.96
ITEM01842,ORD0600,PROD066,1,453.16
ITEM01843,ORD0600,PROD068,1,90.71
ITEM01844,ORD0601,PROD090,3,123.96
ITEM01845,ORD0601,PROD092,1,302.65
ITEM01846,ORD0601,PROD061,1,279.96
ITEM01847,ORD0601,PROD017,1,76.22
ITEM01848,ORD0602,PROD056,1,448.98
ITEM01849,ORD0602,PROD025,2,258.51
ITEM01850,ORD0603,PROD010,2,175.56
ITEM01851,ORD0603,PROD095,3,320.58
ITEM01852,ORD0603,PROD073,3,106.48
ITEM01853,ORD0604,PROD082,2,99.33
ITEM01854,ORD0605,PROD094,2,287.31
ITEM01855,ORD0605,PROD032,1,341.69
ITEM01856,ORD0605,PROD058,1,196.7
ITEM01857,ORD0605,PROD047,2,460.76
ITEM01858,ORD0606,PROD095,2,320.58
ITEM01859,ORD0606,PROD099,1,224.24
ITEM01860,ORD0606,PROD076,2,475.44
ITEM01861,ORD0607,PROD005,2,233.35
ITEM01862,ORD0607,PROD028,1,350.04
ITEM01863,ORD0608,PROD064,1,451.82
ITEM01864,ORD0608,PROD033,3,445.76
ITEM01865,ORD0608,PROD017,1,76.22
ITEM01866,ORD0609,PROD062,2,225.11
ITEM01867,ORD0609,PROD011,2,400.25
ITEM01868,ORD0610,PROD053,1,445.88
ITEM01869,ORD0610,PROD038,1,134.01
ITEM01870,ORD0610,PROD062,1,225.11
ITEM01871,ORD0611,PROD047,3,460.76
ITEM01872,ORD0611,PROD080,1,141.22
ITEM01873,ORD0612,PROD085,3,459.67
ITEM01874,ORD0612,PROD084,1,283.77
ITEM01875,ORD0612,PROD016,2,346.36
ITEM01876,ORD0612,PROD093,3,139
ITEM01877,ORD0613,PROD025,3,258.51
ITEM01878,ORD0614,PROD020,1,274.4
ITEM01879,ORD0614,PROD040,2,406.73
ITEM01880,ORD0614,PROD016,1,346.36
ITEM01881,ORD0614,PROD044,1,188.88
ITEM01882,ORD0615,PROD088,2,446.41
ITEM01883,ORD0615,PROD020,1,274.4
ITEM01884,ORD0615,PROD008,3,266.96
ITEM01885,ORD0615,PROD093,1,139
ITEM01886,ORD0615,PROD015,1,55.08
ITEM01887,ORD0616,PROD025,3,258.51
ITEM01888,ORD0616,PROD039,1,364.01
ITEM01889,ORD0616,PROD038,2,134.01
ITEM01890,ORD0616,PROD070,3,82.24
ITEM01891,ORD0616,PROD058,2,196.7
ITEM01892,ORD0617,PROD063,3,90
ITEM01893,ORD0618,PROD096,3,9.45
ITEM01894,ORD0618,PROD035,1,229.14
ITEM01895,ORD0618,PROD089,3,57.19
ITEM01896,ORD0618,PROD003,2,89.67
ITEM01897,ORD0619,PROD021,2,392.49
ITEM01898,ORD0619,PROD060,1,393
ITEM01899,ORD0619,PROD097,3,444.23
ITEM01900,ORD0619,PROD085,3,459.67
ITEM01901,ORD0620,PROD059,2,214.74
ITEM01902,ORD0620,PROD088,3,446.41
ITEM01903,ORD0620,PROD095,3,320.58
ITEM01904,ORD0620,PROD015,3,55.08
ITEM01905,ORD0621,PROD027,1,430.3
ITEM01906,ORD0622,PROD061,2,279.96
ITEM01907,ORD0622,PROD050,1,58.61
ITEM01908,ORD0622,PROD052,3,33.15
ITEM01909,ORD0623,PROD005,1,233.35
ITEM01910,ORD0623,PROD025,2,258.51
ITEM01911,ORD0623,PROD086,2,22.62
ITEM01912,ORD0624,PROD094,3,287.31
ITEM01913,ORD0624,PROD008,1,266.96
ITEM01914,ORD0624,PROD033,1,445.76
ITEM01915,ORD0625,PROD081,2,282.73
ITEM01916,ORD0625,PROD005,3,233.35
ITEM01917,ORD0625,PROD011,2,400.25
ITEM01918,ORD0626,PROD018,1,499.09
ITEM01919,ORD0626,PROD043,1,135.82
ITEM01920,ORD0626,PROD019,1,155.52
ITEM01921,ORD0626,PROD040,3,406.73
ITEM01922,ORD0627,PROD030,2,396.29
ITEM01923,ORD0627,PROD083,1,28.62
ITEM01924,ORD0627,PROD027,1,430.3
ITEM01925,ORD0627,PROD098,3,9.26
ITEM01926,ORD0627,PROD038,2,134.01
ITEM01927,ORD0628,PROD006,2,350.62
ITEM01928,ORD0628,PROD004,1,311.24
ITEM01929,ORD0629,PROD044,1,188.88
ITEM01930,ORD0629,PROD064,2,451.82
ITEM01931,ORD0629,PROD054,1,413.64
ITEM01932,ORD0630,PROD092,3,302.65
ITEM01933,ORD0630,PROD064,1,451.82
ITEM01934,ORD0631,PROD042,2,328.86
ITEM01935,ORD0631,PROD024,1,150.04
ITEM01936,ORD0631,PROD076,1,475.44
ITEM01937,ORD0632,PROD050,1,58.61
ITEM01938,ORD0632,PROD064,2,451.82
ITEM01939,ORD0632,PROD036,1,163.16
ITEM01940,ORD0632,PROD020,2,274.4
ITEM01941,ORD0632,PROD089,1,57.19
ITEM01942,ORD0633,PROD072,1,107.57
ITEM01943,ORD0633,PROD061,1,279.96
ITEM01944,ORD0634,PROD067,2,319.06
ITEM01945,ORD0634,PROD070,3,82.24
ITEM01946,ORD0635,PROD071,3,257.65
ITEM01947,ORD0635,PROD073,2,106.48
ITEM01948,ORD0635,PROD037,2,447.1
ITEM01949,ORD0636,PROD006,1,350.62
ITEM01950,ORD0636,PROD050,1,58.61
ITEM01951,ORD0636,PROD001,2,103.41
ITEM01952,ORD0636,PROD049,3,340.63
ITEM01953,ORD0637,PROD017,1,76.22
ITEM01954,ORD0637,PROD081,1,282.73
ITEM01955,ORD0637,PROD008,3,266.96
ITEM01956,ORD0637,PROD084,2,283.77
ITEM01957,ORD0637,PROD071,1,257.65
ITEM01958,ORD0638,PROD053,2,445.88
ITEM01959,ORD0638,PROD026,3,334.71
ITEM01960,ORD0638,PROD082,1,99.33
ITEM01961,ORD0638,PROD068,1,90.71
ITEM01962,ORD0638,PROD079,2,289.07
ITEM01963,ORD0639,PROD055,1,392.92
ITEM01964,ORD0640,PROD035,2,229.14
ITEM01965,ORD0640,PROD058,1,196.7
ITEM01966,ORD0640,PROD100,3,96.69
ITEM01967,ORD0641,PROD019,3,155.52
ITEM01968,ORD0641,PROD061,2,279.96
ITEM01969,ORD0641,PROD052,3,33.15
ITEM01970,ORD0641,PROD067,3,319.06
ITEM01971,ORD0641,PROD068,3,90.71
ITEM01972,ORD0642,PROD019,1,155.52
ITEM01973,ORD0642,PROD069,3,391.31
ITEM01974,ORD0642,PROD003,3,89.67
ITEM01975,ORD0643,PROD073,1,106.48
ITEM01976,ORD0643,PROD039,2,364.01
ITEM01977,ORD0643,PROD006,3,350.62
ITEM01978,ORD0644,PROD029,2,323.81
ITEM01979,ORD0644,PROD021,3,392.49
ITEM01980,ORD0645,PROD039,2,364.01
ITEM01981,ORD0646,PROD008,1,266.96
ITEM01982,ORD0646,PROD084,1,283.77
ITEM01983,ORD0646,PROD087,3,229.78
ITEM01984,ORD0646,PROD025,1,258.51
ITEM01985,ORD0647,PROD044,3,188.88
ITEM01986,ORD0647,PROD078,1,306
ITEM01987,ORD0648,PROD057,1,407.26
ITEM01988,ORD0648,PROD089,2,57.19
ITEM01989,ORD0649,PROD032,3,341.69
ITEM01990,ORD0649,PROD012,2,211.52
ITEM01991,ORD0649,PROD076,3,475.44
ITEM01992,ORD0650,PROD084,3,283.77
ITEM01993,ORD0650,PROD061,1,279.96
ITEM01994,ORD0651,PROD005,2,233.35
ITEM01995,ORD0652,PROD026,2,334.71
ITEM01996,ORD0653,PROD063,1,90
ITEM01997,ORD0653,PROD008,2,266.96
ITEM01998,ORD0653,PROD041,1,118.75
ITEM01999,ORD0653,PROD043,3,135.82
ITEM02000,ORD0653,PROD064,1,451.82
ITEM02001,ORD0654,PROD042,2,328.86
ITEM02002,ORD0655,PROD038,1,134.01
ITEM02003,ORD0656,PROD047,2,460.76
ITEM02004,ORD0656,PROD093,2,139
ITEM02005,ORD0656,PROD097,3,444.23
ITEM02006,ORD0656,PROD027,1,430.3
ITEM02007,ORD0656,PROD084,1,283.77
ITEM02008,ORD0657,PROD003,2,89.67
ITEM02009,ORD0657,PROD047,1,460.76
ITEM02010,ORD0657,PROD066,3,453.16
ITEM02011,ORD0657,PROD049,2,340.63
ITEM02012,ORD0657,PROD050,2,58.61
ITEM02013,ORD0658,PROD045,1,415.12
ITEM02014,ORD0658,PROD044,1,188.88
ITEM02015,ORD0658,PROD035,2,229.14
ITEM02016,ORD0658,PROD011,2,400.25
ITEM02017,ORD0659,PROD021,3,392.49
ITEM02018,ORD0659,PROD016,1,346.36
ITEM02019,ORD0660,PROD100,3,96.69
ITEM02020,ORD0661,PROD076,1,475.44
ITEM02021,ORD0662,PROD026,2,334.71
ITEM02022,ORD0662,PROD054,3,413.64
ITEM02023,ORD0662,PROD056,1,448.98
ITEM02024,ORD0662,PROD079,3,289.07
ITEM02025,ORD0662,PROD064,2,451.82
ITEM02026,ORD0663,PROD032,2,341.69
ITEM02027,ORD0663,PROD051,1,449.85
ITEM02028,ORD0663,PROD074,2,217.6
ITEM02029,ORD0663,PROD018,3,499.09
ITEM02030,ORD0663,PROD097,1,444.23
ITEM02031,ORD0664,PROD039,3,364.01
ITEM02032,ORD0664,PROD064,2,451.82
ITEM02033,ORD0664,PROD078,2,306
ITEM02034,ORD0664,PROD084,1,283.77
ITEM02035,ORD0664,PROD022,3,10.56
ITEM02036,ORD0665,PROD039,1,364.01
ITEM02037,ORD0665,PROD040,3,406.73
ITEM02038,ORD0666,PROD066,3,453.16
ITEM02039,ORD0667,PROD011,3,400.25
ITEM02040,ORD0667,PROD031,2,270.06
ITEM02041,ORD0667,PROD025,3,258.51
ITEM02042,ORD0668,PROD050,1,58.61
ITEM02043,ORD0668,PROD077,3,456.8
ITEM02044,ORD0669,PROD031,1,270.06
ITEM02045,ORD0669,PROD038,1,134.01
ITEM02046,ORD0669,PROD062,3,225.11
ITEM02047,ORD0669,PROD071,1,257.65
ITEM02048,ORD0669,PROD036,3,163.16
ITEM02049,ORD0670,PROD077,1,456.8
ITEM02050,ORD0670,PROD084,3,283.77
ITEM02051,ORD0670,PROD071,3,257.65
ITEM02052,ORD0671,PROD100,2,96.69
ITEM02053,ORD0671,PROD080,3,141.22
ITEM02054,ORD0671,PROD045,3,415.12
ITEM02055,ORD0671,PROD014,1,19.37
ITEM02056,ORD0672,PROD015,3,55.08
ITEM02057,ORD0672,PROD042,3,328.86
ITEM02058,ORD0672,PROD090,2,123.96
ITEM02059,ORD0672,PROD029,2,323.81
ITEM02060,ORD0673,PROD008,2,266.96
ITEM02061,ORD0673,PROD077,2,456.8
ITEM02062,ORD0673,PROD041,2,118.75
ITEM02063,ORD0673,PROD100,1,96.69
ITEM02064,ORD0674,PROD087,2,229.78
ITEM02065,ORD0674,PROD015,2,55.08
ITEM02066,ORD0674,PROD009,3,403.6
ITEM02067,ORD0674,PROD008,3,266.96
ITEM02068,ORD0675,PROD067,2,319.06
ITEM02069,ORD0675,PROD068,2,90.71
ITEM02070,ORD0675,PROD027,3,430.3
ITEM02071,ORD0676,PROD002,3,341.41
ITEM02072,ORD0676,PROD072,2,107.57
ITEM02073,ORD0676,PROD082,1,99.33
ITEM02074,ORD0677,PROD071,2,257.65
ITEM02075,ORD0677,PROD030,1,396.29
ITEM02076,ORD0677,PROD092,1,302.65
ITEM02077,ORD0678,PROD036,3,163.16
ITEM02078,ORD0678,PROD020,2,274.4
ITEM02079,ORD0679,PROD044,1,188.88
ITEM02080,ORD0680,PROD053,3,445.88
ITEM02081,ORD0680,PROD070,1,82.24
ITEM02082,ORD0681,PROD070,1,82.24
ITEM02083,ORD0681,PROD087,3,229.78
ITEM02084,ORD0681,PROD093,1,139
ITEM02085,ORD0681,PROD042,3,328.86
ITEM02086,ORD0682,PROD027,3,430.3
ITEM02087,ORD0682,PROD055,1,392.92
ITEM02088,ORD0683,PROD063,1,90
ITEM02089,ORD0683,PROD052,3,33.15
ITEM02090,ORD0683,PROD071,1,257.65
ITEM02091,ORD0683,PROD062,2,225.11
ITEM02092,ORD0684,PROD039,2,364.01
ITEM02093,ORD0684,PROD021,2,392.49
ITEM02094,ORD0684,PROD028,2,350.04
ITEM02095,ORD0684,PROD023,2,92.48
ITEM02096,ORD0684,PROD098,3,9.26
ITEM02097,ORD0685,PROD035,2,229.14
ITEM02098,ORD0685,PROD043,1,135.82
ITEM02099,ORD0685,PROD063,1,90
ITEM02100,ORD0686,PROD061,2,279.96
ITEM02101,ORD0686,PROD066,3,453.16
ITEM02102,ORD0687,PROD085,1,459.67
ITEM02103,ORD0687,PROD029,1,323.81
ITEM02104,ORD0687,PROD017,2,76.22
ITEM02105,ORD0687,PROD034,3,401.61
ITEM02106,ORD0688,PROD018,3,499.09
ITEM02107,ORD0688,PROD066,2,453.16
ITEM02108,ORD0688,PROD061,1,279.96
ITEM02109,ORD0688,PROD077,2,456.8
ITEM02110,ORD0688,PROD028,1,350.04
ITEM02111,ORD0689,PROD072,3,107.57
ITEM02112,ORD0690,PROD093,3,139
ITEM02113,ORD0690,PROD084,2,283.77
ITEM02114,ORD0690,PROD013,3,365.14
ITEM02115,ORD0691,PROD054,1,413.64
ITEM02116,ORD0691,PROD089,2,57.19
ITEM02117,ORD0692,PROD019,3,155.52
ITEM02118,ORD0692,PROD022,3,10.56
ITEM02119,ORD0692,PROD081,2,282.73
ITEM02120,ORD0692,PROD088,1,446.41
ITEM02121,ORD0693,PROD066,3,453.16
ITEM02122,ORD0693,PROD027,2,430.3
ITEM02123,ORD0693,PROD074,2,217.6
ITEM02124,ORD0693,PROD042,1,328.86
ITEM02125,ORD0693,PROD094,1,287.31
ITEM02126,ORD0694,PROD047,3,460.76
ITEM02127,ORD0694,PROD051,3,449.85
ITEM02128,ORD0694,PROD007,1,230.23
ITEM02129,ORD0694,PROD096,1,9.45
ITEM02130,ORD0694,PROD065,1,275.44
ITEM02131,ORD0695,PROD042,1,328.86
ITEM02132,ORD0696,PROD079,1,289.07
ITEM02133,ORD0697,PROD040,2,406.73
ITEM02134,ORD0697,PROD068,2,90.71
ITEM02135,ORD0698,PROD022,2,10.56
ITEM02136,ORD0698,PROD081,3,282.73
ITEM02137,ORD0698,PROD003,1,89.67
ITEM02138,ORD0698,PROD046,2,408.63
ITEM02139,ORD0698,PROD012,1,211.52
ITEM02140,ORD0699,PROD014,1,19.37
ITEM02141,ORD0699,PROD034,2,401.61
ITEM02142,ORD0700,PROD078,3,306
ITEM02143,ORD0700,PROD038,2,134.01
ITEM02144,ORD0700,PROD098,1,9.26
ITEM02145,ORD0701,PROD015,2,55.08
ITEM02146,ORD0701,PROD097,2,444.23
ITEM02147,ORD0701,PROD059,3,214.74
ITEM02148,ORD0701,PROD067,2,319.06
ITEM02149,ORD0701,PROD081,3,282.73
ITEM02150,ORD0702,PROD079,1,289.07
ITEM02151,ORD0702,PROD006,1,350.62
ITEM02152,ORD0703,PROD025,1,258.51
ITEM02153,ORD0703,PROD018,1,499.09
ITEM02154,ORD0703,PROD094,2,287.31
ITEM02155,ORD0703,PROD050,1,58.61
ITEM02156,ORD0704,PROD087,1,229.78
ITEM02157,ORD0704,PROD004,3,311.24
ITEM02158,ORD0704,PROD070,2,82.24
ITEM02159,ORD0704,PROD010,3,175.56
ITEM02160,ORD0704,PROD042,3,328.86
ITEM02161,ORD0705,PROD099,2,224.24
ITEM02162,ORD0705,PROD049,1,340.63
ITEM02163,ORD0705,PROD031,2,270.06
ITEM02164,ORD0705,PROD100,1,96.69
ITEM02165,ORD0705,PROD091,3,297.48
ITEM02166,ORD0706,PROD066,3,453.16
ITEM02167,ORD0706,PROD063,1,90
ITEM02168,ORD0706,PROD070,1,82.24
ITEM02169,ORD0706,PROD039,1,364.01
ITEM02170,ORD0706,PROD033,2,445.76
ITEM02171,ORD0707,PROD014,1,19.37
ITEM02172,ORD0707,PROD085,2,459.67
ITEM02173,ORD0707,PROD073,3,106.48
ITEM02174,ORD0708,PROD098,1,9.26
ITEM02175,ORD0708,PROD066,1,453.16
ITEM02176,ORD0708,PROD006,1,350.62
ITEM02177,ORD0708,PROD056,1,448.98
ITEM02178,ORD0708,PROD096,2,9.45
ITEM02179,ORD0709,PROD060,3,393
ITEM02180,ORD0709,PROD001,3,103.41
ITEM02181,ORD0709,PROD067,3,319.06
ITEM02182,ORD0709,PROD027,2,430.3
ITEM02183,ORD0710,PROD050,3,58.61
ITEM02184,ORD0710,PROD042,1,328.86
ITEM02185,ORD0710,PROD024,2,150.04
ITEM02186,ORD0710,PROD087,1,229.78
ITEM02187,ORD0711,PROD018,1,499.09
ITEM02188,ORD0711,PROD029,1,323.81
ITEM02189,ORD0711,PROD032,2,341.69
ITEM02190,ORD0711,PROD069,3,391.31
ITEM02191,ORD0712,PROD060,3,393
ITEM02192,ORD0712,PROD067,2,319.06
ITEM02193,ORD0712,PROD020,1,274.4
ITEM02194,ORD0712,PROD086,2,22.62
ITEM02195,ORD0712,PROD044,1,188.88
ITEM02196,ORD0713,PROD039,3,364.01
ITEM02197,ORD0713,PROD085,2,459.67
ITEM02198,ORD0713,PROD076,3,475.44
ITEM02199,ORD0713,PROD082,2,99.33
ITEM02200,ORD0714,PROD068,3,90.71
ITEM02201,ORD0714,PROD099,2,224.24
ITEM02202,ORD0715,PROD022,3,10.56
ITEM02203,ORD0715,PROD033,2,445.76
ITEM02204,ORD0715,PROD023,3,92.48
ITEM02205,ORD0716,PROD068,2,90.71
ITEM02206,ORD0717,PROD042,3,328.86
ITEM02207,ORD0717,PROD074,1,217.6
ITEM02208,ORD0717,PROD025,2,258.51
ITEM02209,ORD0717,PROD090,1,123.96
ITEM02210,ORD0718,PROD094,2,287.31
ITEM02211,ORD0718,PROD076,1,475.44
ITEM02212,ORD0718,PROD077,3,456.8
ITEM02213,ORD0718,PROD048,2,487.91
ITEM02214,ORD0718,PROD059,2,214.74
ITEM02215,ORD0719,PROD061,3,279.96
ITEM02216,ORD0719,PROD100,1,96.69
ITEM02217,ORD0719,PROD075,3,115.77
ITEM02218,ORD0719,PROD019,1,155.52
ITEM02219,ORD0720,PROD001,3,103.41
ITEM02220,ORD0720,PROD083,1,28.62
ITEM02221,ORD0720,PROD069,2,391.31
ITEM02222,ORD0720,PROD012,1,211.52
ITEM02223,ORD0720,PROD075,3,115.77
ITEM02224,ORD0721,PROD055,2,392.92
ITEM02225,ORD0721,PROD019,3,155.52
ITEM02226,ORD0721,PROD089,1,57.19
ITEM02227,ORD0721,PROD084,2,283.77
ITEM02228,ORD0722,PROD082,3,99.33
ITEM02229,ORD0723,PROD065,2,275.44
ITEM02230,ORD0724,PROD084,2,283.77
ITEM02231,ORD0724,PROD091,3,297.48
ITEM02232,ORD0725,PROD032,3,341.69
ITEM02233,ORD0725,PROD063,1,90
ITEM02234,ORD0725,PROD016,3,346.36
ITEM02235,ORD0725,PROD057,2,407.26
ITEM02236,ORD0725,PROD015,1,55.08
ITEM02237,ORD0726,PROD024,2,150.04
ITEM02238,ORD0726,PROD094,3,287.31
ITEM02239,ORD0726,PROD056,3,448.98
ITEM02240,ORD0726,PROD063,1,90
ITEM02241,ORD0727,PROD007,1,230.23
ITEM02242,ORD0727,PROD059,1,214.74
ITEM02243,ORD0727,PROD036,3,163.16
ITEM02244,ORD0727,PROD069,3,391.31
ITEM02245,ORD0728,PROD080,3,141.22
ITEM02246,ORD0728,PROD074,1,217.6
ITEM02247,ORD0728,PROD040,1,406.73
ITEM02248,ORD0728,PROD095,3,320.58
ITEM02249,ORD0729,PROD009,2,403.6
ITEM02250,ORD0729,PROD055,1,392.92
ITEM02251,ORD0729,PROD020,1,274.4
ITEM02252,ORD0730,PROD026,2,334.71
ITEM02253,ORD0730,PROD018,2,499.09
ITEM02254,ORD0731,PROD088,2,446.41
ITEM02255,ORD0731,PROD072,3,107.57
ITEM02256,ORD0731,PROD018,1,499.09
ITEM02257,ORD0732,PROD083,2,28.62
ITEM02258,ORD0732,PROD062,2,225.11
ITEM02259,ORD0732,PROD079,3,289.07
ITEM02260,ORD0732,PROD093,1,139
ITEM02261,ORD0732,PROD067,1,319.06
ITEM02262,ORD0733,PROD039,3,364.01
ITEM02263,ORD0733,PROD092,3,302.65
ITEM02264,ORD0733,PROD007,2,230.23
ITEM02265,ORD0733,PROD064,2,451.82
ITEM02266,ORD0733,PROD010,3,175.56
ITEM02267,ORD0734,PROD057,2,407.26
ITEM02268,ORD0735,PROD041,3,118.75
ITEM02269,ORD0735,PROD038,1,134.01
ITEM02270,ORD0735,PROD079,3,289.07
ITEM02271,ORD0736,PROD071,2,257.65
ITEM02272,ORD0736,PROD076,1,475.44
ITEM02273,ORD0737,PROD099,2,224.24
ITEM02274,ORD0737,PROD033,2,445.76
ITEM02275,ORD0737,PROD061,2,279.96
ITEM02276,ORD0738,PROD043,1,135.82
ITEM02277,ORD0738,PROD063,3,90
ITEM02278,ORD0738,PROD026,3,334.71
ITEM02279,ORD0739,PROD008,2,266.96
ITEM02280,ORD0739,PROD020,1,274.4
ITEM02281,ORD0739,PROD097,3,444.23
ITEM02282,ORD0740,PROD052,2,33.15
ITEM02283,ORD0740,PROD018,1,499.09
ITEM02284,ORD0740,PROD061,1,279.96
ITEM02285,ORD0741,PROD011,2,400.25
ITEM02286,ORD0741,PROD042,3,328.86
ITEM02287,ORD0741,PROD054,1,413.64
ITEM02288,ORD0741,PROD086,3,22.62
ITEM02289,ORD0742,PROD019,3,155.52
ITEM02290,ORD0742,PROD009,2,403.6
ITEM02291,ORD0742,PROD053,1,445.88
ITEM02292,ORD0742,PROD094,3,287.31
ITEM02293,ORD0742,PROD032,1,341.69
ITEM02294,ORD0743,PROD010,2,175.56
ITEM02295,ORD0743,PROD096,1,9.45
ITEM02296,ORD0743,PROD023,1,92.48
ITEM02297,ORD0744,PROD093,2,139
ITEM02298,ORD0744,PROD069,3,391.31
ITEM02299,ORD0744,PROD048,3,487.91
ITEM02300,ORD0744,PROD023,3,92.48
ITEM02301,ORD0745,PROD079,2,289.07
ITEM02302,ORD0745,PROD090,1,123.96
ITEM02303,ORD0745,PROD094,2,287.31
ITEM02304,ORD0746,PROD052,1,33.15
ITEM02305,ORD0746,PROD091,2,297.48
ITEM02306,ORD0746,PROD005,2,233.35
ITEM02307,ORD0747,PROD039,2,364.01
ITEM02308,ORD0747,PROD094,3,287.31
ITEM02309,ORD0748,PROD002,1,341.41
ITEM02310,ORD0748,PROD026,3,334.71
ITEM02311,ORD0748,PROD015,2,55.08
ITEM02312,ORD0748,PROD070,2,82.24
ITEM02313,ORD0749,PROD032,2,341.69
ITEM02314,ORD0749,PROD054,1,413.64
ITEM02315,ORD0749,PROD005,2,233.35
ITEM02316,ORD0749,PROD083,2,28.62
ITEM02317,ORD0749,PROD059,2,214.74
ITEM02318,ORD0750,PROD075,2,115.77
ITEM02319,ORD0750,PROD036,3,163.16
ITEM02320,ORD0751,PROD096,1,9.45
ITEM02321,ORD0751,PROD023,3,92.48
ITEM02322,ORD0751,PROD004,1,311.24
ITEM02323,ORD0752,PROD001,1,103.41
ITEM02324,ORD0752,PROD079,2,289.07
ITEM02325,ORD0752,PROD075,3,115.77
ITEM02326,ORD0752,PROD003,1,89.67
ITEM02327,ORD0752,PROD031,3,270.06
ITEM02328,ORD0753,PROD076,3,475.44
ITEM02329,ORD0753,PROD086,2,22.62
ITEM02330,ORD0753,PROD030,3,396.29
ITEM02331,ORD0754,PROD100,3,96.69
ITEM02332,ORD0755,PROD097,2,444.23
ITEM02333,ORD0756,PROD097,2,444.23
ITEM02334,ORD0757,PROD032,1,341.69
ITEM02335,ORD0757,PROD051,3,449.85
ITEM02336,ORD0757,PROD070,2,82.24
